-9.69,0
-25.08,7496
-21.51,7504
-18.9,7512
-15.83,7520
-13.14,7528
-10.46,7536
-8.5,7544
-6.87,7552
-7.29,7560
-7.18,7568
-7.15,7576
-6.9,7584
-6.27,7592
-5.23,7600
-3.14,7608
-2.66,7616
-1.15,7624
-0.77,7632
-1.06,7640
-1.87,7648
-2.65,7656
-3.03,7664
-3,7672
-2.38,7680
-1.97,7688
-1.67,7696
-1.98,7704
-1.29,7712
0.18,7720
2.34,7728
2.61,7736
1.82,7744
-0.3,7752
-5.25,7760
-14.52,7768
-20.04,7776
-24.75,7784
-30.37,7792
-31.34,7800
-30.22,7808
-30.04,7816
-28.94,7824
-25.71,7832
-22.95,7840
-20.33,7848
-17.89,7856
-15.78,7864
-13.68,7872
-11.41,7880
-8.77,7888
-8.17,7896
-7.17,7904
-6.38,7912
-5.7,7920
-5.12,7928
-4.61,7936
-3.28,7944
-0.15,7952
-0.18,7960
-0.16,7968
-0.14,7976
-0.75,7984
-1.66,7992
-2.01,8000
-1.64,8008
-1.78,8016
-2.71,8024
-3.38,8032
-2.09,8040
-0.54,8048
1.82,8056
3.66,8064
2.28,8072
-1.48,8080
-6.69,8088
-13.31,8096
-17.98,8104
-21.78,8112
-26.15,8120
-29.93,8128
-31.62,8136
-31.77,8144
-30.72,8152
-26.66,8160
-23.34,8168
-20.54,8176
-18.5,8184
-16.23,8192
-13.17,8200
-11.39,8208
-9.9,8216
-9.38,8224
-7.42,8232
-5.25,8240
-3.72,8248
-2.41,8256
-1.5,8264
-1.76,8272
-1.94,8280
-1.69,8288
-1.87,8296
-2.19,8304
-2.08,8312
-1.37,8320
-1.36,8328
-1.79,8336
-2.34,8344
-2.37,8352
-2.95,8360
-1.97,8368
2.08,8376
3,8384
5.81,8392
4.89,8400
-0.44,8408
-9.4,8416
-16.13,8424
-19.8,8432
-24.85,8440
-31.06,8448
-32.59,8456
-32.17,8464
-30.75,8472
-27.9,8480
-24.48,8488
-21.67,8496
-19.38,8504
-17.55,8512
-15,8520
-13.29,8528
-11.67,8536
-9.26,8544
-8.15,8552
-6.71,8560
-5.66,8568
-4.77,8576
-4.3,8584
-4.41,8592
-3.04,8600
-2.82,8608
-0.77,8616
-1.77,8624
-1.51,8632
-1.93,8640
-2.56,8648
-2.72,8656
-3.2,8664
-3.11,8672
-2.59,8680
-2,8688
-1.53,8696
0.86,8704
2.66,8712
6.9,8720
6.3,8728
1.97,8736
-5.37,8744
-14.59,8752
-20.49,8760
-26.04,8768
-30.54,8776
-32.84,8784
-33.43,8792
-32.88,8800
-30.68,8808
-26.97,8816
-23.38,8824
-20.24,8832
-18.36,8840
-15.52,8848
-13.31,8856
-10.41,8864
-7.77,8872
-5.97,8880
-4.98,8888
-3.55,8896
-2,8904
-4.9,8912
-1.19,8920
-1.64,8928
-0.82,8936
-0.34,8944
-0.06,8952
0.1,8960
-0.21,8968
-0.53,8976
-1.01,8984
-0.71,8992
0.28,9000
1.22,9008
2.36,9016
1.81,9024
0.85,9032
-1.12,9040
-3.97,9048
-9.78,9056
-14.55,9064
-19.21,9072
-26.02,9080
-33.56,9088
-32.97,9096
-32.36,9104
-31.44,9112
-28.18,9120
-24.84,9128
-22.41,9136
-19.42,9144
-16.72,9152
-13.86,9160
-11.65,9168
-9.34,9176
-7.94,9184
-6.93,9192
-5.51,9200
-5.78,9208
-5.41,9216
-3.87,9224
-3.77,9232
-3.86,9240
-3.05,9248
-2.64,9256
-2.63,9264
-2.32,9272
-2.02,9280
-1.19,9288
-0.85,9296
-0.81,9304
-0.44,9312
-3.19,9320
-4.05,9328
-2.7,9336
-0.2,9344
2.85,9352
2.97,9360
2.78,9368
1.46,9376
-2.69,9384
-8.54,9392
-16.83,9400
-22.65,9408
-26.08,9416
-30.72,9424
-32.86,9432
-31.28,9440
-29.9,9448
-27.74,9456
-24.59,9464
-21.64,9472
-18.91,9480
-16.55,9488
-14.82,9496
-12.92,9504
-10.96,9512
-9.28,9520
-7.47,9528
-6.96,9536
-6.48,9544
-5.78,9552
-5.81,9560
-4.29,9568
-3.7,9576
-2.52,9584
-3.49,9592
-2.68,9600
-2.13,9608
-1.85,9616
-1.86,9624
-2.16,9632
-2.43,9640
-2.51,9648
-2.4,9656
-0.84,9664
1.47,9672
3.93,9680
6.53,9688
9.34,9696
8.37,9704
1.71,9712
-5.27,9720
-13.11,9728
-16.73,9736
-18.57,9744
-30.5,9752
-37.13,9760
-35.52,9768
-35.55,9776
-33.09,9784
-28.64,9792
-24.4,9800
-20.95,9808
-18.55,9816
-15.78,9824
-13.46,9832
-10.93,9840
-8.67,9848
-7.33,9856
-5.72,9864
-4.62,9872
-4.13,9880
-3.77,9888
-3.87,9896
-3.33,9904
-2.97,9912
-2.81,9920
-1.42,9928
-1.14,9936
-1.07,9944
-1.79,9952
-2.68,9960
-3.1,9968
-3.33,9976
-2.91,9984
-0.84,9992
3.55,10000
6.83,10008
9.13,10016
5.02,10024
-1.13,10032
-7.69,10040
-14.57,10048
-20.5,10056
-20.92,10064
-30.34,10072
-33.94,10080
-33.64,10088
-32.77,10096
-29.89,10104
-25.5,10112
-21.57,10120
-19.09,10128
-16.76,10136
-14.64,10144
-12.95,10152
-11.27,10160
-9.7,10168
-8.36,10176
-7.13,10184
-5.54,10192
-4.04,10200
-1.2,10208
-2.67,10216
-1.94,10224
-3.5,10232
-3.2,10240
-2.64,10248
-2.38,10256
-2.44,10264
-1.98,10272
-1.89,10280
-1.58,10288
-3.07,10296
-3.07,10304
-2.53,10312
0.16,10320
2.56,10328
6.3,10336
9.49,10344
7,10352
0.98,10360
-10.9,10368
-18.33,10376
-22.36,10384
-28.67,10392
-34.94,10400
-34.45,10408
-33.8,10416
-32.85,10424
-29.26,10432
-24.66,10440
-21.09,10448
-18.28,10456
-15.28,10464
-13.37,10472
-11.32,10480
-9.2,10488
-8.28,10496
-6.69,10504
-5.46,10512
-4.58,10520
-4.02,10528
-3.69,10536
-4.47,10544
-2.93,10552
-3.16,10560
-2.71,10568
-2.49,10576
-3.22,10584
-2.23,10592
-1.75,10600
-1.78,10608
-1.52,10616
-0.4,10624
1.64,10632
0.18,10640
3.46,10648
9.31,10656
10.26,10664
6.69,10672
-2.57,10680
-11.29,10688
-16.55,10696
-22.53,10704
-30.77,10712
-36.49,10720
-36.26,10728
-35.39,10736
-32.94,10744
-28.76,10752
-23.57,10760
-20.29,10768
-17.17,10776
-14.99,10784
-13.13,10792
-12.02,10800
-9.65,10808
-7.82,10816
-6.07,10824
-4.21,10832
-2.35,10840
-1.98,10848
-1.71,10856
-2.23,10864
-2.67,10872
-2.48,10880
-2.39,10888
-2.08,10896
-2.21,10904
-2.9,10912
-3.36,10920
-3,10928
-3.1,10936
-2.63,10944
-1.24,10952
1.75,10960
4.92,10968
8.87,10976
8.19,10984
0.58,10992
-7.39,11000
-12.84,11008
-18.14,11016
-25.94,11024
-32.43,11032
-34.22,11040
-33.77,11048
-33.42,11056
-30.58,11064
-25.72,11072
-21.89,11080
-19.23,11088
-17.16,11096
-15.06,11104
-12.81,11112
-10.51,11120
-10.05,11128
-7.93,11136
-5.64,11144
-3.44,11152
-2.96,11160
-2.86,11168
-2.73,11176
-1.37,11184
-2.72,11192
-1.74,11200
0.13,11208
1.58,11216
3.02,11224
5,11232
5.67,11240
3.79,11248
0.26,11256
6.62,11264
12.33,11272
13.12,11280
4.44,11288
-9.42,11296
-19.57,11304
-26.38,11312
-32.18,11320
-35.73,11328
-34.93,11336
-33.21,11344
-32.96,11352
-30.18,11360
-24.98,11368
-21.39,11376
-18.05,11384
-15.39,11392
-12.68,11400
-10.18,11408
-8.64,11416
-7.82,11424
-7.3,11432
-6.66,11440
-6.43,11448
-6.06,11456
-5.43,11464
-4.13,11472
-2.33,11480
-1.47,11488
-0.8,11496
-0.86,11504
-1.68,11512
-2.55,11520
-2.74,11528
-2.12,11536
-0.85,11544
1.41,11552
5.16,11560
9.09,11568
11.1,11576
9.22,11584
4.21,11592
-3.94,11600
-11.07,11608
-17.53,11616
-27.99,11624
-36.62,11632
-36.66,11640
-35.3,11648
-34.37,11656
-32.04,11664
-27.2,11672
-23.78,11680
-20.38,11688
-17.93,11696
-15.73,11704
-13.08,11712
-9.85,11720
-7.52,11728
-5.53,11736
-4.52,11744
-3.71,11752
-3.64,11760
-3.38,11768
-3.88,11776
-2.44,11784
-1.84,11792
0.1,11800
0.43,11808
1.04,11816
-0.08,11824
-1.19,11832
-3.02,11840
-4.47,11848
-3.7,11856
-1.18,11864
3.28,11872
10.48,11880
9.95,11888
7.02,11896
0.54,11904
-7.21,11912
-10.73,11920
-10.82,11928
-17.81,11936
-27.89,11944
-34.57,11952
-35.08,11960
-34.29,11968
-33.12,11976
-30.1,11984
-25.41,11992
-22.12,12000
-19.51,12008
-17.19,12016
-15.5,12024
-13.07,12032
-10.5,12040
-7.65,12048
-6.27,12056
-4.92,12064
-3.9,12072
-3.14,12080
-0.83,12088
-3.59,12096
-0.63,12104
-3.1,12112
-1.27,12120
0.03,12128
0.31,12136
-0.67,12144
-1.37,12152
-2.34,12160
-3.09,12168
-2.75,12176
-0.84,12184
1.83,12192
2.15,12200
3.42,12208
4.03,12216
3.51,12224
-1.87,12232
-8.61,12240
-13.61,12248
-17.98,12256
-25.44,12264
-31.28,12272
-31.12,12280
-29.72,12288
-30.81,12296
-29.57,12304
-25.85,12312
-22.75,12320
-20,12328
-17.37,12336
-15.56,12344
-13.39,12352
-11.18,12360
-8.87,12368
-7.38,12376
-6.18,12384
-5.91,12392
-5.1,12400
-4.64,12408
-5.85,12416
-1.84,12424
-2.2,12432
-1.82,12440
-0.74,12448
-0.54,12456
-0.52,12464
-0.96,12472
-1.39,12480
-2.22,12488
-1.79,12496
-0.38,12504
4.76,12512
9.91,12520
16.06,12528
14.26,12536
1.9,12544
-9.75,12552
-14.52,12560
-15.13,12568
-22.52,12576
-32.07,12584
-36.7,12592
-36.53,12600
-36.21,12608
-33.89,12616
-29.11,12624
-25.26,12632
-21.49,12640
-17.61,12648
-14.86,12656
-12.72,12664
-10.57,12672
-8.77,12680
-6.91,12688
-5.52,12696
-4.9,12704
-4.78,12712
-3.43,12720
-3.7,12728
-3.33,12736
-1.34,12744
-3.62,12752
-2.24,12760
-2.19,12768
-2.26,12776
-2.94,12784
-3.58,12792
-3.92,12800
-4.1,12808
-3.2,12816
-2.36,12824
-0.26,12832
2.45,12840
6.26,12848
8.01,12856
13.3,12864
4.46,12872
-4.38,12880
-13.14,12888
-16.38,12896
-23.08,12904
-31.43,12912
-36.21,12920
-34.51,12928
-34.06,12936
-32.42,12944
-28.5,12952
-24.68,12960
-21.31,12968
-18.39,12976
-16.35,12984
-13.72,12992
-11.8,13000
-9.84,13008
-7.62,13016
-5.59,13024
-3.25,13032
-2.37,13040
-0.31,13048
-1.13,13056
-1.62,13064
-1.62,13072
-1.81,13080
-2.15,13088
-2.43,13096
-2.33,13104
-2,13112
-0.98,13120
0.69,13128
2.31,13136
2.41,13144
2.1,13152
4.75,13160
6.96,13168
12.47,13176
0.45,13184
-8.55,13192
-16.23,13200
-22.15,13208
-27.39,13216
-32.66,13224
-35.79,13232
-35.76,13240
-33.96,13248
-30.55,13256
-26.31,13264
-22.36,13272
-18.89,13280
-15.92,13288
-13.24,13296
-11.55,13304
-9.82,13312
-7.56,13320
-6.99,13328
-4.46,13336
-4.93,13344
-2.54,13352
-2.75,13360
-2.89,13368
-2.89,13376
-1.77,13384
-3.54,13392
-2.25,13400
-1.06,13408
0.13,13416
1.48,13424
2.5,13432
2.94,13440
5.34,13448
2.49,13456
1.85,13464
2.54,13472
0.93,13480
-5.3,13488
-7.12,13496
-10.4,13504
-13.53,13512
-21.58,13520
-26.97,13528
-29.75,13536
-30.71,13544
-29.68,13552
-29.02,13560
-27.93,13568
-25.28,13576
-22.52,13584
-19.54,13592
-16.73,13600
-14.79,13608
-10.93,13616
-9.95,13624
-9.06,13632
-8.39,13640
-6.18,13648
-5.69,13656
-3.65,13664
-3.49,13672
-2.95,13680
-2.42,13688
-1.75,13696
-1.27,13704
-0.84,13712
-0.53,13720
-1.33,13728
-1.95,13736
-3.19,13744
-3.58,13752
-2.94,13760
-2.21,13768
0.51,13776
2.05,13784
1.47,13792
3.2,13800
6.32,13808
7,13816
2.77,13824
-7.64,13832
-16.93,13840
-22.44,13848
-26.54,13856
-32.11,13864
-35.42,13872
-34.11,13880
-32.15,13888
-30.36,13896
-25.94,13904
-21.78,13912
-18.7,13920
-16.32,13928
-14.43,13936
-5.52,13944
-8.83,13952
-8.71,13960
-7.12,13968
-5.71,13976
-4.71,13984
-5.09,13992
-2.58,14000
-2.29,14008
-2.56,14016
-1.87,14024
-1.5,14032
-1.19,14040
-1.12,14048
-1.43,14056
-2.03,14064
-1.58,14072
-1.28,14080
-0.16,14088
2.04,14096
1.17,14104
1.73,14112
1.4,14120
3.96,14128
4.01,14136
-1.99,14144
-7.99,14152
-15.47,14160
-18.98,14168
-21.9,14176
-26.53,14184
-30.26,14192
-31.48,14200
-31.56,14208
-29.97,14216
-26.2,14224
-22.7,14232
-19.57,14240
-17.06,14248
-15.2,14256
-11.13,14264
-11.03,14272
-10.7,14280
-9.95,14288
-7.84,14296
-6.4,14304
-7.18,14312
-3.08,14320
-3.01,14328
-2.21,14336
-1.66,14344
-1.02,14352
-0.29,14360
0.08,14368
-2.43,14376
-2.27,14384
-3.15,14392
-0.73,14400
-0.71,14408
1.08,14416
4.92,14424
7.67,14432
